CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.02.02;Derivativos;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;7417846.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;9645652.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03.01;Títulos e Valores Mobiliários;7417846.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.03.01;Títulos e Valores Mobiliários;9645652.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04;Ativos Financeiros ao Custo Amortizado;37245783.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04;Ativos Financeiros ao Custo Amortizado;37220662.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01;Aplicações em Depósitos Interfinanceiros;1070566.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.01;Aplicações em Depósitos Interfinanceiros;1119653.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.03;Títulos e Valores Mobiliários;479495.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.03;Títulos e Valores Mobiliários;504879.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.04;Operações de Crédito;36320485.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.04;Operações de Crédito;36201296.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-982648.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-1127464.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.08;Outros Ativos Financeiros;357885.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.04.08;Outros Ativos Financeiros;522298.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03;Tributos;1041407.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.03;Tributos;1381872.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;144954.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.03.01;Imposto de Renda e Contribuição Social - Correntes;180929.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;896453.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;1200943.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04;Outros Ativos;2115662.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.04;Outros Ativos;2349725.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.03;Outros;2115662.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.04.03;Outros;2349725.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05;Investimentos;256974.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.05;Investimentos;280905.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.04;Outros Investimentos;256974.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.05.04;Outros Investimentos;280905.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06;Imobilizado;516565.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.06;Imobilizado;552669.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.01;Imobilizado de Uso;481533.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.06.01;Imobilizado de Uso;514846.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.02;Direito de Uso de Arrendamento;247354.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.06.02;Direito de Uso de Arrendamento;241508.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.03;Depreciação Acumulada;-212322.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.06.03;Depreciação Acumulada;-203685.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07;Intangível;267834.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.07;Intangível;261799.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.01;Intangíveis;425399.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.07.01;Intangíveis;433671.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.03;Amortização Acumulada;-157565.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.07.03;Amortização Acumulada;-171872.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1;Ativo Total;49947019.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1;Ativo Total;56786394.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01;Caixa e Equivalentes de Caixa;201195.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.01;Caixa e Equivalentes de Caixa;929798.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.01;Caixa;190398.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.01.01;Caixa;185566.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02;Aplicações de Liquidez;10797.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.01.02;Aplicações de Liquidez;744232.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02;Ativos Financeiros;45547382.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02;Ativos Financeiros;50752709.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01;Depósito Compulsório Banco Central;865794.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.01;Depósito Compulsório Banco Central;581048.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;17959.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;61644.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01;Títulos e Valores Mobiliários;17959.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.02.01;Títulos e Valores Mobiliários;61644.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.02;Derivativos;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.02.02;Derivativos;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;7417846.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;9577264.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03.01;Títulos e Valores Mobiliários;7417846.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.03.01;Títulos e Valores Mobiliários;9577264.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04;Ativos Financeiros ao Custo Amortizado;37245783.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04;Ativos Financeiros ao Custo Amortizado;40532753.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01;Aplicações em Depósitos Interfinanceiros;1070566.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.01;Aplicações em Depósitos Interfinanceiros;1456544.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.03;Títulos e Valores Mobiliários;479495.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.03;Títulos e Valores Mobiliários;907369.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.04;Operações de Crédito;36320485.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.04;Operações de Crédito;38825123.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-982648.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-973300.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.08;Outros Ativos Financeiros;357885.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.02.04.08;Outros Ativos Financeiros;317017.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03;Tributos;1041407.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.03;Tributos;1317889.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;144954.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.03.01;Imposto de Renda e Contribuição Social - Correntes;257447.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;896453.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;1060442.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.03.03;Outros;0.0000000000;S
